Date,GME,AMC,AMZN,WMT,NVDA,AMD,AAPL,MSFT,DIS,PYPL
2015-06-25,43.92,31.14,459.9,73.99,5.322,2.66,33.112,46.91,118.8,
2015-06-26,45.59,32.89,439.1,74.6,5.324,2.58,32.5939,45.9,116.04,
2015-06-29,44.51,31.19,432.86,71.7,5.27,2.44,32.642,46.3,117.69,
2015-06-30,45.09,31.9,449.61,74.28,5.271,2.5,31.975,45.75,114.55,
2015-07-01,45.84,31.3,448.21,73.01,5.1,2.47,32.97,45.938,117.59,
2015-07-02,44.75,31.46,456.73,73.17,5.205,2.54,32.05,45.5,117.51,
2015-07-06,45.57,32.13,438.23,72.69,5.1087,2.51,32.1,45.2,118.2,
2015-07-07,48.07,31.91,441.43,74.27,5.0386,2.16,32.4507,46.4,119.6,
2015-07-08,46.1,30.79,431.0,76.16,5.0146,2.03,31.2833,46.42,116.68,
2015-07-09,47.5,32.1,452.08,74.16,4.9067,2.02,31.5066,45.83,119.0,
2015-07-10,47.96,31.97,458.19,73.77,5.107,1.98,31.89,45.94,117.39,
2015-07-13,47.67,33.01,471.62,74.17,5.04,2.01,32.967,47.37,119.07,
2015-07-14,47.33,33.22,471.4,74.54,5.0024,2.08,31.4571,45.7,120.02,
2015-07-15,47.55,33.6,475.82,77.16,5.0989,2.04,33.031,47.27,121.7,
2015-07-16,49.43,32.8,484.59,77.06,5.1823,1.9,32.441,47.08,120.72,
2015-07-17,46.76,33.5,506.04,75.89,5.223,1.85,32.692,48.83,123.5,
2015-07-20,48.72,34.5,498.8,74.3,4.937,1.9,34.2051,48.37,120.06,41.33
2015-07-21,47.98,31.93,509.0,74.42,4.96,1.9,33.9129,48.28,124.39,39.42
2015-07-22,48.3,33.28,492.24,76.7,4.9999,1.83,31.951,46.72,122.3,39.12
2015-07-23,48.6,32.94,485.85,75.18,5.075,1.82,32.08,47.89,124.4,38.66
2015-07-24,46.47,31.55,547.02,73.18,4.987,1.69,31.501,47.64,123.08,37.0
2015-07-27,45.96,31.49,539.83,73.03,4.9177,1.69,31.8088,46.95,122.03,37.41
2015-07-28,47.35,30.19,535.93,73.7,5.117,1.82,32.045,45.92,121.65,37.6
2015-07-29,48.12,31.11,552.0,74.36,5.191,2.06,31.6671,47.46,121.54,39.51
2015-07-30,48.24,33.05,556.31,74.69,5.091,1.94,31.0123,46.93,122.51,39.98
2015-07-31,47.72,33.47,536.36,74.49,5.1844,1.99,31.719,47.5,126.0,38.7
2015-08-03,46.12,32.81,560.55,73.77,5.2924,2.3,30.64,48.37,125.75,40.21
2015-08-04,46.95,32.91,547.5,74.0,5.1254,2.18,29.99,49.73,125.54,39.59
2015-08-05,46.58,31.64,543.89,76.81,5.335,2.22,28.85,48.88,111.33,40.6
2015-08-06,46.65,30.09,534.96,75.94,5.3516,2.22,29.5414,47.59,108.99,39.62
2015-08-07,47.38,30.86,534.71,72.12,5.831,2.16,29.02,47.12,110.35,39.16
2015-08-10,45.94,30.7,549.0,73.62,6.084,1.99,30.65,49.27,116.0,39.2
2015-08-11,47.15,28.65,533.53,72.96,6.118,1.9,29.2238,47.7,113.0,40.28
2015-08-12,47.33,28.66,528.72,72.77,6.2,2.0,29.26,48.56,111.66,39.72
2015-08-13,46.2,29.6,535.25,74.13,6.15,1.88,28.9924,47.3,107.78,38.83
2015-08-14,49.06,30.01,532.65,73.36,6.127,1.87,29.61,49.0,108.07,39.16
2015-08-17,47.93,31.38,544.07,74.18,6.1396,1.8,29.33,48.78,113.53,38.85
2015-08-18,47.5,30.61,556.78,71.61,5.93,1.9,30.269,48.08,111.02,39.8
2015-08-19,47.63,32.0,544.36,71.33,5.9806,1.9,30.0007,48.23,108.38,38.88
2015-08-20,46.42,30.4,539.05,69.14,5.6,1.8,28.8961,47.1,104.85,37.3
2015-08-21,45.62,30.43,509.05,68.25,5.6098,1.81,26.55,43.8,100.25,34.27
2015-08-24,43.96,29.0,485.74,67.14,5.3412,1.77,25.87,42.16,95.8,35.12
2015-08-25,45.46,29.2,468.71,63.9,5.24,1.69,26.737,40.87,98.45,33.2
2015-08-26,47.28,29.34,524.52,66.9,5.5307,1.74,27.9612,43.9,101.17,33.85
2015-08-27,48.1,29.67,540.62,66.9,5.7539,1.82,29.55,44.4,106.65,35.82
2015-08-28,43.4,30.15,535.93,68.19,5.9574,1.86,28.5497,44.45,106.35,36.11
2015-08-31,44.17,30.3,523.91,66.82,5.79,1.84,29.24,44.72,105.23,35.0
2015-09-01,41.94,28.83,510.56,67.0,5.39,1.77,27.59,42.74,102.67,34.55
2015-09-02,43.1,28.4,511.8,67.49,5.8171,1.79,28.427,44.9,102.94,36.68
2015-09-03,42.44,27.96,515.77,66.57,5.803,1.84,28.9094,44.1,106.13,36.5
2015-09-04,43.29,27.95,523.0,67.02,5.5624,1.85,28.3139,42.75,104.93,35.29
2015-09-08,42.55,28.05,519.83,67.77,5.94,1.91,28.3636,45.89,106.81,35.9
2015-09-09,42.0,27.71,535.21,67.77,5.7068,1.85,27.7495,43.64,105.19,34.5
2015-09-10,43.79,27.21,524.65,64.14,5.65,1.93,28.2633,45.07,103.4,34.88
2015-09-11,43.04,27.69,543.34,67.07,5.6796,2.07,29.0184,43.53,109.45,34.15
2015-09-14,44.31,27.82,533.5,64.78,5.8224,1.86,29.603,44.31,108.59,33.8
2015-09-15,44.0,27.63,535.48,66.26,5.758,1.88,29.44,43.99,105.11,34.1
2015-09-16,45.24,27.83,538.18,66.22,5.87,1.9,29.5504,44.8,106.55,34.91
2015-09-17,45.25,28.98,558.94,65.86,6.0516,1.91,29.58,45.22,104.4,33.64
2015-09-18,43.75,28.7,564.77,64.68,5.8412,1.87,28.4451,45.23,103.88,34.15
2015-09-21,42.71,28.2,574.56,63.81,6.0482,1.84,30.1946,45.85,103.95,35.22
2015-09-22,43.35,26.34,541.4,65.97,5.9826,1.78,29.04,45.7,104.05,34.4
2015-09-23,41.38,25.23,544.23,64.2,5.8,1.7,28.86,45.87,105.1,35.02
2015-09-24,42.1,25.84,537.18,65.77,6.06,1.75,29.13,44.27,104.56,35.46
2015-09-25,42.0,26.56,540.38,65.35,6.1445,1.75,30.018,45.01,104.5,34.85
2015-09-28,41.8,25.46,519.45,65.34,5.852,1.7,28.62,43.3,98.56,33.47
2015-09-29,41.79,24.88,506.83,66.61,6.1349,1.75,27.916,44.83,101.93,30.74
2015-09-30,42.57,25.93,523.05,67.31,6.2574,1.78,28.282,45.1,107.3,31.18
2015-10-01,42.17,25.73,536.42,65.55,6.1148,1.77,27.656,46.26,106.64,32.06
2015-10-02,42.4,25.29,541.62,66.26,6.3,1.87,28.707,46.56,103.0,33.56
2015-10-05,42.83,26.2,555.69,67.77,6.493,1.9,28.445,46.89,105.5,32.91
2015-10-06,44.16,26.83,563.36,67.83,6.6696,1.91,28.7236,46.85,106.76,32.76
2015-10-07,44.92,27.73,557.75,68.07,6.592,1.89,27.853,47.3,106.76,33.82
2015-10-08,46.12,28.54,549.68,68.15,6.7859,1.98,27.874,49.44,109.17,32.96
2015-10-09,45.7,27.76,548.6,67.48,6.834,1.99,28.19,48.91,109.92,32.29
2015-10-12,43.97,27.62,571.81,68.06,6.7491,1.9,28.2,48.0,106.66,34.12
2015-10-13,45.0,28.09,554.5,68.69,6.8,1.97,28.4005,47.25,108.61,33.36
2015-10-14,44.45,28.2,550.58,63.01,6.99,1.97,27.9411,48.08,108.06,34.17
2015-10-15,46.06,28.38,589.74,62.1,6.9517,1.99,27.998,48.76,111.62,36.02
2015-10-16,46.44,27.37,574.86,59.64,6.982,2.01,28.44,47.81,110.22,35.64
2015-10-19,46.3,27.4,601.07,59.65,7.0495,2.06,28.7037,48.43,110.97,36.17
2015-10-20,46.4,27.72,582.78,61.57,7.08,2.11,28.6267,49.21,109.85,36.5
2015-10-21,46.35,25.6,556.8,59.24,7.1698,2.1,29.1,48.3,113.99,34.19
2015-10-22,47.75,27.0,578.24,60.2,7.4,2.22,30.226,49.03,117.84,34.81
2015-10-23,46.78,27.13,605.73,60.4,7.1979,2.29,30.74,55.51,114.6,36.62
2015-10-26,46.1,26.6,638.03,59.66,7.449,2.19,29.02,55.21,116.9,37.96
2015-10-27,45.13,27.12,640.12,58.73,7.17,2.15,28.6588,54.98,114.6,35.95
2015-10-28,45.84,28.4,629.3,59.17,7.4181,2.18,30.5772,56.47,116.16,36.7
2015-10-29,45.83,27.46,641.48,60.79,6.98,2.14,30.7757,55.18,116.36,36.61
2015-10-30,46.47,27.65,626.2,57.81,7.1147,2.18,30.319,54.8,115.61,37.05
2015-11-02,48.45,27.9,632.03,58.61,7.494,2.27,31.581,55.45,117.63,38.53
2015-11-03,48.75,27.11,635.96,58.43,7.411,2.28,31.8785,55.02,117.3,39.4
2015-11-04,48.03,26.33,654.94,60.44,7.1252,2.3,30.9,55.4,116.66,38.6
2015-11-05,48.64,27.27,663.18,60.25,7.1472,2.2,30.98,56.88,117.0,37.86
2015-11-06,47.04,27.69,679.78,59.01,8.2034,2.19,30.984,55.18,117.25,36.71
2015-11-09,45.6,27.53,675.05,60.47,8.1726,2.14,30.3945,55.81,119.03,38.2
2015-11-10,47.0,27.8,676.9,58.69,7.977,2.07,30.0119,55.42,120.19,38.0
2015-11-11,46.18,27.09,691.38,57.81,7.6955,2.11,29.1746,54.68,119.89,37.65
2015-11-12,46.64,26.89,671.2,58.32,7.7,2.0,28.95,55.13,119.56,36.16
2015-11-13,37.74,26.96,663.65,58.16,7.67,2.09,28.269,54.62,115.66,34.71
2015-11-16,38.32,26.41,662.29,58.94,7.7,2.06,29.7546,55.627,116.82,35.99
2015-11-17,39.0,26.3,645.1,60.6,7.6,2.08,28.4722,54.55,117.01,37.84
2015-11-18,39.48,26.58,681.9,62.31,8.0481,2.14,29.6707,54.38,119.25,36.68
2015-11-19,39.06,26.32,678.26,61.3,7.86,2.18,30.033,55.56,118.87,36.21
2015-11-20,39.63,26.52,698.91,61.0,8.1637,2.31,30.077,55.62,124.69,37.1
2015-11-23,39.31,25.94,680.71,60.66,7.89,2.33,29.7156,55.42,119.43,35.7
2015-11-24,38.72,25.56,680.41,60.01,8.043,2.43,31.16,55.8,121.04,36.09
2015-11-25,37.65,25.71,697.95,61.31,8.0506,2.49,30.528,55.13,122.94,36.19
2015-11-27,37.06,25.18,704.36,61.87,7.8764,2.39,29.8729,53.99,117.15,36.89
2015-11-30,36.77,26.3,671.0,58.89,8.18,2.37,29.963,55.77,116.07,36.15
2015-12-01,34.7,25.81,692.97,60.01,8.4243,2.44,30.155,57.86,118.79,35.71
2015-12-02,34.94,25.03,707.93,60.02,8.323,2.38,29.25,56.05,116.0,36.34
2015-12-03,33.0,25.8,691.9,59.97,8.2943,2.31,29.4,55.4,111.89,35.04
2015-12-04,33.8,24.61,703.8,61.46,8.5422,2.38,29.9313,55.94,119.82,35.83
2015-12-07,33.3,23.9,694.04,60.6,8.5192,2.439,30.51,56.13,117.71,35.19
2015-12-08,34.53,24.41,698.92,61.56,8.44,2.4,30.9852,57.64,116.64,35.9
2015-12-09,32.49,24.11,695.72,59.5,8.3804,2.41,30.145,55.45,114.61,35.8
2015-12-10,32.3,24.55,687.76,60.43,8.434,2.55,29.4339,55.64,113.8,36.13
2015-12-11,31.0,23.57,658.87,61.54,8.405,2.38,29.099,54.77,111.86,35.89
2015-12-14,30.33,23.27,665.06,60.52,8.4939,2.44,28.53,56.8,111.78,35.06
2015-12-15,31.3,24.17,686.34,61.25,8.2684,2.39,28.0009,57.6,117.62,36.45
2015-12-16,31.88,26.0,696.69,61.3,8.3302,2.62,28.538,57.25,116.24,36.8
2015-12-17,29.26,25.83,677.52,61.33,8.4929,2.66,27.574,56.8,115.1,35.76
2015-12-18,29.23,24.89,687.5,59.58,8.406,2.5,26.8029,55.78,111.49,35.13
2015-12-21,30.04,25.18,664.97,59.86,8.5435,2.65,27.3314,55.03,110.1,37.52
2015-12-22,29.9,25.07,675.4,61.94,8.6375,2.88,27.9649,55.37,107.16,37.711
2015-12-23,29.36,23.74,664.4,61.65,8.4756,2.96,27.7246,56.16,109.55,37.85
2015-12-24,29.73,24.08,679.77,62.43,8.3808,2.94,27.3439,55.87,110.27,38.61
2015-12-28,29.27,23.35,693.3,62.72,8.415,3.0,27.842,56.66,111.95,37.33
2015-12-29,29.49,24.29,702.4,64.1,8.55,3.0,28.486,57.43,107.75,38.64
2015-12-30,29.14,24.5,713.2,61.78,8.6144,3.11,27.58,58.1,107.07,37.53
2015-12-31,28.09,25.0,697.05,62.4,8.46,2.89,27.382,57.18,105.88,37.0
2016-01-04,29.07,23.79,660.14,63.4,8.1286,2.89,26.6872,57.4,106.99,34.77
2016-01-05,29.74,24.37,651.72,65.18,8.4931,2.88,25.7378,55.58,103.9,35.94
2016-01-06,28.83,23.4,648.79,66.25,8.1698,2.586,25.536,54.86,104.85,34.41
2016-01-07,28.61,23.27,621.67,67.14,7.9,2.279,24.416,54.29,100.3,33.33
2016-01-08,29.22,23.21,625.22,63.77,7.4093,2.15,24.51,53.61,100.98,33.86
2016-01-11,30.56,22.8,641.36,64.7,7.75,2.42,25.1021,53.0,102.77,33.74
2016-01-12,28.03,22.41,634.65,65.91,7.85,2.43,26.23,52.84,104.14,33.49
2016-01-13,27.95,22.6,605.27,63.84,7.404,2.29,24.8881,52.06,102.77,33.62
2016-01-14,26.46,22.38,601.0,65.16,7.2622,2.29,25.13,54.08,99.28,33.12
2016-01-15,25.95,21.71,571.86,63.68,6.8372,2.13,25.1783,53.03,93.9,32.64
2016-01-19,26.19,21.36,584.05,63.2,6.843,1.96,24.269,51.67,94.04,33.7
2016-01-20,26.3,20.27,583.84,63.01,7.12,1.8,24.7813,52.97,95.59,31.9
2016-01-21,26.23,20.69,592.42,62.02,7.02,2.09,25.151,52.63,98.29,32.1
2016-01-22,26.43,20.7,605.8,64.36,7.2473,2.06,26.169,53.01,100.0,32.7
2016-01-25,25.27,20.87,605.16,64.68,7.24,2.21,25.12,53.13,96.65,31.59
2016-01-26,27.09,22.09,616.44,65.0,7.395,2.14,25.6228,52.91,98.23,33.24
2016-01-27,26.25,21.33,612.45,64.01,7.34,2.24,23.704,52.16,96.54,32.32
2016-01-28,26.44,21.56,665.72,64.88,7.2208,2.16,23.5893,52.348,98.04,34.35
2016-01-29,26.56,22.5,589.0,68.15,7.4183,2.3,24.487,57.22,97.53,36.19
2016-02-01,27.36,22.13,575.52,70.5,7.391,2.24,24.3178,56.2,97.7,38.08
2016-02-02,26.76,21.8,570.7,70.08,7.348,2.06,24.19,54.0,95.76,37.55
2016-02-03,26.77,21.13,545.79,66.67,7.08,2.08,24.334,54.4,97.62,38.7
2016-02-04,27.35,22.59,537.66,67.23,7.3102,2.16,24.87,52.0,100.1,37.95
2016-02-05,27.62,21.05,506.03,67.0,6.8453,1.99,24.397,50.83,94.1,35.39
2016-02-08,29.12,20.62,488.6,68.6,6.446,1.96,24.8901,50.73,96.65,34.48
2016-02-09,27.24,20.12,489.7,67.23,6.4822,1.9,23.7593,49.97,92.76,33.0
2016-02-10,27.49,20.67,511.8,66.52,6.5536,1.89,24.2214,50.95,91.21,34.2
2016-02-11,27.63,21.29,516.21,65.91,6.497,1.92,24.273,51.18,90.42,34.75
2016-02-12,28.28,20.87,531.98,68.32,6.6369,1.89,23.76,52.6,93.91,35.4
2016-02-16,29.0,22.57,546.0,67.0,6.9805,1.88,24.91,51.57,95.91,36.5
2016-02-17,28.86,21.88,542.2,67.1,7.016,1.9,25.41,54.74,95.9,36.7
2016-02-18,30.17,22.04,526.0,65.06,7.68,2.01,24.82,52.46,98.7,36.35
2016-02-19,28.91,22.5,556.7,65.67,7.99,1.96,24.15,54.22,95.22,35.88
2016-02-22,30.11,22.92,585.0,68.36,8.14,2.05,24.99,52.96,99.07,38.0
2016-02-23,29.92,22.88,576.78,66.53,8.2,2.01,24.5118,51.69,96.79,36.59
2016-02-24,30.49,23.09,562.7,69.64,7.965,2.06,24.883,53.9,96.32,37.43
2016-02-25,30.08,23.04,569.43,69.32,8.3101,2.09,24.83,52.3,98.48,38.14
2016-02-26,31.86,23.9,567.9,68.83,8.05,2.07,24.6884,52.5,98.9,38.01
2016-02-29,31.32,24.57,556.1,67.94,8.21,2.16,24.9154,51.15,96.55,38.99
2016-03-01,31.02,25.88,597.4,66.74,8.5813,2.28,25.9303,53.01,98.54,40.49
2016-03-02,32.55,26.12,595.14,67.25,8.344,2.39,25.2267,54.14,99.0,39.81
2016-03-03,32.98,26.4,580.93,67.86,8.4994,2.5,26.637,53.1,100.77,39.79
2016-03-04,31.5,27.1,598.77,69.39,8.4721,2.44,27.039,54.24,99.36,40.19
2016-03-07,31.54,29.83,577.4,70.73,8.229,2.52,25.715,52.83,99.77,40.88
2016-03-08,31.54,28.88,580.04,68.52,8.0302,2.3,26.4842,52.15,97.93,40.04
2016-03-09,31.88,28.56,586.38,68.39,8.0765,2.37,25.56,54.81,99.19,38.87
2016-03-10,31.47,30.26,566.19,68.98,8.15,2.31,26.1068,52.27,98.69,39.79
2016-03-11,31.14,29.59,576.15,69.28,8.3,2.61,25.864,55.29,101.32,39.76
2016-03-14,31.84,29.43,589.63,70.18,8.159,2.8,26.62,53.53,102.88,40.08
2016-03-15,31.2,29.14,593.59,70.04,8.124,2.53,26.466,55.97,99.88,40.89
2016-03-16,32.19,30.0,600.14,69.49,8.409,2.68,27.0662,54.42,98.95,40.17
2016-03-17,31.61,30.03,575.65,67.95,8.55,2.8,27.01,55.23,101.0,41.7
2016-03-18,32.1,29.74,579.62,68.3,8.7768,3.0,26.57,55.83,103.9,41.1
2016-03-21,32.37,29.55,579.74,70.84,8.6127,2.8,27.5738,54.31,101.13,43.15
2016-03-22,31.15,29.43,572.91,68.32,8.5611,2.81,27.49,56.5,99.75,42.36
2016-03-23,31.7,28.71,583.43,68.73,8.8447,2.78,27.3253,56.07,98.18,41.61
2016-03-24,31.13,28.94,607.52,71.0,8.69,2.8,27.433,54.37,100.73,40.09
2016-03-28,31.28,29.92,597.59,69.87,8.8523,2.79,26.5861,55.73,100.74,38.77
2016-03-29,32.17,29.44,606.25,70.37,9.1061,2.9,28.0,57.34,99.54,39.64
2016-03-30,32.28,29.44,619.83,70.0,8.96,2.92,27.81,55.71,99.37,40.62
2016-03-31,32.3,29.23,614.42,70.37,9.2946,2.98,27.9825,57.69,99.93,39.6
2016-04-01,32.09,29.7,627.9,71.31,9.0584,2.93,28.6863,58.04,103.62,41.1
2016-04-04,31.97,28.94,600.8,72.3,9.16,2.95,28.78,56.76,101.14,39.22
2016-04-05,31.63,28.14,595.54,68.76,9.3173,2.82,27.4636,56.18,98.0,38.74
2016-04-06,31.34,29.47,627.65,69.54,9.06,2.8,27.9,57.39,99.84,40.69
2016-04-07,29.52,28.1,620.39,70.48,9.0174,2.7,28.294,54.61,96.31,40.14
2016-04-08,29.96,28.57,609.2,70.87,9.314,2.85,27.564,54.83,99.27,39.08
2016-04-11,31.27,27.65,618.72,70.0,9.19,2.79,27.372,56.0,100.88,39.77
2016-04-12,30.6,27.94,624.02,72.1,9.21,2.92,27.82,56.62,99.07,38.3
2016-04-13,32.56,28.81,624.37,71.56,9.601,2.9,28.64,56.14,102.3,39.02
2016-04-14,32.42,28.53,634.83,69.6,9.59,2.76,29.407,55.41,99.96,39.94
2016-04-15,32.07,27.77,642.86,72.46,9.5533,2.8,28.2171,57.76,99.27,38.77
2016-04-18,32.68,28.25,658.8,71.31,9.5763,2.88,27.91,56.96,103.01,40.23
2016-04-19,32.83,28.3,655.6,70.23,9.3633,2.74,26.8715,58.28,103.74,40.98
2016-04-20,34.5,28.24,661.47,69.9,9.3309,2.8,27.7783,57.52,106.12,41.92
2016-04-21,33.9,27.79,651.0,70.3,9.3004,2.68,27.0516,56.35,103.84,40.3
2016-04-22,33.3,28.45,649.4,70.06,9.1037,4.17,26.95,54.29,105.9,42.01
2016-04-25,33.4,28.23,639.5,71.9,9.5671,3.61,27.32,54.18,105.34,39.83
2016-04-26,34.0,28.69,617.25,70.9,9.2,3.81,26.1489,52.36,109.93,41.05
2016-04-27,33.48,28.28,616.0,69.58,9.5708,3.87,25.377,51.81,105.67,41.35
2016-04-28,33.7,28.52,603.0,71.04,9.19,3.69,24.7898,50.0,105.67,41.75
2016-04-29,34.4,29.44,687.08,69.34,8.9795,3.57,23.83,51.75,104.62,39.88
2016-05-02,33.61,29.96,686.23,67.99,9.0,3.86,24.34,52.22,109.05,40.9
2016-05-03,32.2,28.87,675.91,70.0,8.9117,3.7,24.584,50.65,107.25,38.39
2016-05-04,31.37,29.4,694.3,68.68,8.96,3.6,24.4469,50.62,104.93,38.43
2016-05-05,31.33,29.03,659.9,67.8,9.0181,3.82,24.04,52.31,108.08,39.77
2016-05-06,31.09,30.01,685.7,69.69,8.8651,3.77,23.22,52.12,109.08,41.03
2016-05-09,31.42,30.14,693.34,72.34,9.0,3.77,23.9374,50.17,105.89,39.8
2016-05-10,31.89,30.17,727.01,69.23,9.0,3.75,24.38,51.64,110.7,41.05
2016-05-11,30.4,30.4,722.47,67.04,9.381,3.72,24.2748,53.16,102.69,40.2
2016-05-12,30.3,30.46,719.18,69.96,9.0765,3.61,22.782,53.37,101.9,41.33
2016-05-13,29.78,30.47,720.0,66.68,10.364,3.74,23.56,52.19,103.46,39.84
2016-05-16,29.7,29.54,718.38,67.71,11.0411,3.91,24.6,54.37,100.53,39.8
2016-05-17,29.57,29.51,728.57,65.7,10.97,3.96,24.0002,50.82,100.75,39.523
2016-05-18,29.37,30.1,698.11,63.43,11.14,3.98,24.2,52.98,100.0,40.23
2016-05-19,29.0,28.73,730.17,69.7,11.4127,3.95,23.6,50.91,98.49,39.36
2016-05-20,29.48,28.34,729.7,72.76,11.2585,3.98,24.565,52.68,104.15,38.72
2016-05-23,28.82,28.94,704.19,71.9,11.1,4.12,24.7549,52.46,102.11,38.49
2016-05-24,29.1,29.78,720.5,70.61,11.89,4.3,25.568,53.23,100.42,40.54
2016-05-25,30.33,28.78,724.02,70.53,11.482,4.21,26.01,54.26,104.27,39.75
2016-05-26,30.41,29.58,724.48,73.11,11.7593,4.55,25.9745,54.38,101.22,39.96
2016-05-27,29.9,29.28,739.62,70.78,11.692,4.7,25.9151,54.68,103.0,39.43
2016-05-31,30.1,28.85,732.33,71.39,12.11,4.65,25.055,55.0,103.39,39.06
2016-06-01,29.79,29.0,725.9,71.4,11.8964,4.49,25.141,55.15,99.55,39.12
2016-06-02,30.25,29.57,730.79,74.21,12.018,4.31,25.22,54.17,102.79,40.31
2016-06-03,28.66,29.5,725.83,72.47,12.16,4.21,25.44,53.47,103.47,38.52
2016-06-06,28.68,28.76,727.56,74.52,11.75,4.65,25.2014,53.82,101.41,39.1
2016-06-07,29.45,27.94,734.76,72.73,11.6142,4.55,25.0686,52.5,99.02,38.07
2016-06-08,28.68,27.9,751.22,73.38,11.587,4.56,25.233,52.89,98.76,38.98
2016-06-09,28.48,28.02,749.06,74.16,12.069,4.72,25.2747,53.56,98.37,38.51
2016-06-10,27.52,27.8,740.23,73.72,12.09,4.46,25.2532,52.75,100.74,37.39
2016-06-13,26.18,26.87,723.26,71.18,11.8989,4.5,25.321,51.7,100.11,37.3
2016-06-14,26.79,27.77,730.8,73.57,11.93,4.48,24.447,50.01,100.6,38.97
2016-06-15,26.75,28.01,727.2,73.05,11.95,4.63,24.398,51.35,101.7,37.49
2016-06-16,26.39,27.57,740.0,72.5,11.9101,4.89,24.556,52.4,100.04,38.04
2016-06-17,26.24,27.15,720.21,73.04,12.11,5.37,24.7622,50.75,100.0,37.22
2016-06-20,27.0,28.0,733.52,72.8,11.92,5.2,23.867,50.26,103.45,37.86
2016-06-21,26.98,27.6,721.12,71.65,11.9557,5.62,24.9831,51.82,101.14,36.96
2016-06-22,27.0,27.76,720.3,72.01,12.2708,5.17,23.9761,51.08,102.88,38.0
2016-06-23,27.35,28.36,741.86,75.4,12.4742,5.33,24.88,52.89,100.08,38.22
2016-06-24,26.01,27.41,701.93,75.33,11.6475,5.11,24.23,51.24,98.0,36.14
2016-06-27,26.0,26.93,719.51,74.1,11.78,4.9,23.69,49.33,96.96,34.5
2016-06-28,26.51,26.61,713.69,71.54,11.637,5.19,24.0122,50.93,98.32,35.99
2016-06-29,27.2,28.52,717.1,75.29,12.1683,5.34,24.3,50.84,98.71,36.23
2016-06-30,27.41,28.82,733.66,75.64,11.7933,5.19,24.3,51.69,98.22,37.6
2016-07-01,28.4,29.19,745.91,76.18,12.194,5.32,25.0437,51.47,100.48,36.79
2016-07-05,27.4,28.18,756.8,74.46,12.0588,5.18,24.8732,53.16,98.49,37.43
2016-07-06,26.49,28.11,767.54,76.26,12.0557,5.12,24.6821,51.66,101.6,36.5
2016-07-07,26.73,28.94,759.64,76.33,12.4323,5.13,24.856,52.96,98.47,37.2
2016-07-08,28.67,28.47,762.37,74.49,13.1323,5.2,24.27,54.2,101.9,38.21
2016-07-11,28.9,28.32,783.55,76.91,13.545,5.2,25.234,53.05,100.98,39.37
2016-07-12,30.0,31.1,782.58,74.09,13.4,5.28,24.548,54.31,105.1,40.07
2016-07-13,29.9,32.14,774.32,74.88,13.331,5.24,24.8648,56.14,103.09,39.75
2016-07-14,28.87,31.2,760.1,76.8,13.54,5.3,25.2676,55.08,101.23,41.39
2016-07-15,28.42,31.98,736.95,74.62,13.256,5.24,25.294,56.4,101.7,40.52
2016-07-18,31.44,30.73,766.4,76.44,13.5036,5.6,25.3859,54.58,102.32,40.62
2016-07-19,30.54,31.74,740.56,75.47,13.5,5.61,25.3909,53.14,102.73,40.33
2016-07-20,31.43,31.14,747.64,75.32,14.068,5.51,25.41,57.31,100.76,41.79
2016-07-21,31.81,30.34,746.18,76.44,13.783,5.34,25.0294,57.8,99.63,40.87
2016-07-22,31.15,32.0,773.08,76.25,14.2174,5.85,24.67,56.77,99.86,38.6
2016-07-25,30.99,31.36,750.16,75.92,14.33,7.0,24.934,59.45,97.6,39.16
2016-07-26,31.67,31.34,749.98,74.03,14.3003,6.99,25.0737,57.52,98.42,38.97
2016-07-27,32.65,29.55,772.18,74.82,14.271,6.85,26.2672,57.19,99.07,37.5
2016-07-28,31.53,30.97,786.21,74.19,14.654,6.95,27.186,59.0,96.34,37.61
2016-07-29,32.18,30.23,776.02,74.71,14.839,6.91,26.964,57.15,97.09,38.0
2016-08-01,31.21,29.54,796.7,73.87,14.3249,6.75,27.6347,57.54,97.19,37.48
2016-08-02,30.48,28.47,765.13,73.57,14.1,6.46,26.18,59.39,96.17,37.91
2016-08-03,31.12,29.31,789.21,74.02,14.4953,6.5,27.4629,57.86,100.09,37.34
2016-08-04,30.93,29.17,785.76,75.1,14.3413,6.51,26.8486,60.01,96.68,37.3
2016-08-05,30.58,29.61,766.83,76.04,15.02,6.93,27.63,59.18,100.25,39.9
2016-08-08,30.55,29.1,802.2,75.55,15.15,6.95,28.429,58.51,98.64,37.92
2016-08-09,30.77,28.94,798.77,73.61,15.3863,6.8,28.1496,61.1,98.08,39.8
2016-08-10,31.6,30.4,799.98,76.14,15.2583,6.62,28.0,58.63,102.52,38.98
2016-08-11,32.17,29.87,776.03,74.2,15.03,6.68,28.2327,58.8,101.48,40.19
2016-08-12,31.69,30.5,784.44,76.68,15.79,6.94,28.154,60.76,97.59,39.27
2016-08-15,31.76,30.67,799.66,73.98,16.511,7.21,28.23,60.24,97.4,38.64
2016-08-16,31.55,30.39,790.69,73.26,15.92,6.9,28.618,59.52,98.01,40.11
2016-08-17,31.4,31.03,785.87,74.55,15.5994,6.92,27.47,57.64,99.42,39.84
2016-08-18,31.21,31.45,799.06,75.5,15.785,7.06,28.29,57.8,101.43,38.45
2016-08-19,32.22,31.36,794.39,76.4,16.036,7.63,27.55,58.0,100.97,39.09
