Date,GME,AMC,AMZN,WMT,NVDA,AMD,AAPL,MSFT,DIS,PYPL
2018-12-24,12.01,12.76,1404.82,86.03,33.11,16.94,37.7195,95.56,101.31,78.26
2018-12-26,12.8,12.77,1510.9,93.13,34.71,18.5,39.3372,103.18,108.6,85.2
2018-12-27,12.44,12.6,1495.94,91.88,32.9766,17.82,40.9795,102.16,108.4,88.4
2018-12-28,12.28,13.04,1484.56,94.72,34.1866,17.92,40.0205,101.51,111.7,86.69
2018-12-31,12.74,12.47,1564.76,93.75,33.891,19.09,40.173,102.88,113.97,85.55
2019-01-02,13.23,13.39,1611.38,97.97,34.678,19.73,39.86,102.91,109.84,89.78
2019-01-03,13.34,13.25,1574.22,95.78,32.4831,17.33,37.306,102.0,108.32,84.29
2019-01-04,15.65,14.08,1584.01,95.26,35.1963,20.0,38.311,102.88,109.67,88.35
2019-01-07,15.85,14.41,1682.53,96.16,36.72,21.24,38.6068,103.09,113.25,90.84
2019-01-08,16.49,15.06,1722.76,95.2,35.4769,21.66,39.4295,103.5,111.66,91.5
2019-01-09,16.17,14.21,1667.26,96.0,36.574,20.34,39.1402,106.72,117.19,91.5
2019-01-10,16.15,13.98,1738.68,96.79,37.8793,20.32,38.56,104.4,116.5,93.7
2019-01-11,16.19,14.7,1646.3,94.94,38.5841,20.8,39.9355,106.6,115.74,95.15
2019-01-14,15.86,14.19,1692.6,97.77,38.73,20.94,37.6,104.37,114.67,93.72
2019-01-15,15.75,14.76,1714.1,99.65,38.9565,20.73,39.6643,107.97,114.99,94.1
2019-01-16,16.18,14.7,1723.85,98.56,38.15,20.32,40.21,109.28,113.48,91.77
2019-01-17,16.41,14.48,1742.42,101.4,38.24,20.94,39.699,111.34,112.15,92.1
2019-01-18,16.54,14.72,1699.0,101.7,39.3922,21.81,41.087,110.42,115.65,92.43
2019-01-22,15.78,13.58,1654.06,100.82,38.2224,20.17,39.662,110.92,115.7,94.04
2019-01-23,15.7,14.22,1693.42,101.68,37.6735,20.6,39.13,111.0,114.89,91.4
2019-01-24,15.9,14.49,1709.44,101.82,39.93,20.86,39.96,110.8,112.38,93.5
2019-01-25,16.3,14.54,1691.43,101.59,40.9037,22.48,41.08,112.08,111.32,97.06
2019-01-28,16.1,14.61,1646.77,97.17,35.3303,20.87,40.533,108.48,111.27,92.3
2019-01-29,11.29,14.61,1611.54,98.79,34.1,20.0,39.31,104.92,112.8,94.94
2019-01-30,11.5,14.18,1708.1,98.9,35.1629,24.14,43.0803,107.28,112.14,95.09
2019-01-31,11.36,15.38,1720.21,99.0,36.2425,25.15,41.96,108.39,116.66,91.87
2019-02-01,11.33,14.27,1689.67,96.81,36.4808,25.28,43.69,105.67,112.8,94.01
2019-02-04,11.41,14.36,1697.81,97.31,38.608,24.86,43.2092,106.49,114.7,94.72
2019-02-05,12.38,14.66,1704.4,97.6,39.2178,23.47,44.757,108.6,113.67,95.6
2019-02-06,11.59,14.4,1718.0,96.85,39.82,23.74,43.87,107.61,115.82,93.4
2019-02-07,11.73,13.44,1681.45,100.13,38.176,22.91,42.885,109.98,111.69,92.18
2019-02-08,11.4,13.81,1612.34,97.73,38.4935,23.52,42.7722,107.19,112.6,95.04
2019-02-11,11.8,13.23,1605.0,97.3,37.5715,23.3,42.6259,109.43,114.89,94.12
2019-02-12,11.99,13.51,1653.25,100.48,37.9004,23.47,44.8447,107.54,110.8,94.99
2019-02-13,11.59,13.73,1690.0,99.6,38.61,23.13,42.831,107.55,112.2,95.64
2019-02-14,11.76,14.17,1684.26,102.65,39.5544,23.73,43.4,107.5,111.02,99.11
2019-02-15,11.49,13.9,1613.64,104.68,40.213,24.45,42.884,112.62,112.88,96.12
2019-02-19,11.4,13.4,1694.07,104.5,41.08,24.23,43.11,113.31,118.14,97.74
2019-02-20,11.2,14.3,1655.4,104.68,40.3383,24.71,44.0126,110.96,113.84,97.94
2019-02-21,11.44,14.3,1640.54,102.07,39.2646,24.39,43.063,109.47,116.71,99.14
2019-02-22,11.41,14.0,1672.87,100.6,40.7148,24.38,45.0848,112.75,118.9,99.55
2019-02-25,11.71,13.87,1663.0,101.57,41.1283,25.51,45.3331,115.09,118.1,100.0
2019-02-26,11.77,13.8,1662.5,101.07,39.672,25.35,43.8759,113.7,118.0,98.44
2019-02-27,12.06,14.44,1679.7,101.72,40.6101,24.09,44.1661,113.86,116.76,102.44
2019-02-28,11.8,14.06,1646.87,99.25,39.741,23.66,43.5643,115.01,113.86,102.62
2019-03-01,12.18,16.0,1703.7,99.91,39.9215,24.26,44.0284,115.19,116.0,103.3
2019-03-04,11.96,16.2,1713.08,99.66,39.687,24.04,45.4185,112.9,115.81,96.99
2019-03-05,11.8,16.02,1740.31,101.01,39.52,24.2,44.3945,113.1,116.0,98.06
2019-03-06,11.74,15.38,1748.0,98.94,38.4222,23.06,45.29,115.02,120.5,98.03
2019-03-07,11.81,15.2,1662.47,101.49,39.046,23.18,43.191,112.75,119.51,100.85
2019-03-08,11.4,14.77,1654.4,98.74,38.29,22.33,44.4605,114.7,115.83,98.04
2019-03-11,11.5,15.07,1727.07,100.03,40.41,23.75,45.466,113.68,117.25,98.03
2019-03-12,11.49,14.54,1690.9,98.62,41.29,23.65,47.4415,117.64,117.7,100.5
2019-03-13,11.96,15.08,1700.43,102.86,42.832,24.39,46.0791,115.5,114.74,101.07
2019-03-14,11.49,14.7,1699.95,102.04,43.3,23.17,47.472,119.53,117.98,103.05
2019-03-15,11.15,14.8,1743.99,100.24,43.2947,24.05,47.39,118.63,120.01,102.38
2019-03-18,11.61,15.0,1752.21,102.33,43.1525,24.39,47.47,122.82,118.69,101.96
2019-03-19,11.5,15.4,1766.5,103.98,44.6409,27.0,48.6751,122.33,114.0,103.52
2019-03-20,10.8,15.64,1878.54,102.29,44.4,26.4,47.67,119.39,112.27,102.93
2019-03-21,10.66,16.11,1827.3,101.11,46.704,28.99,51.1549,125.9,108.9,106.05
2019-03-22,10.56,15.32,1842.23,98.49,44.392,27.48,47.8629,122.14,112.34,105.11
2019-03-25,10.39,15.5,1803.04,101.89,44.409,27.02,47.883,119.07,110.87,106.13
2019-03-26,10.69,15.48,1838.24,102.88,44.9578,25.74,48.1424,121.88,111.71,103.68
2019-03-27,10.64,14.86,1844.7,101.5,44.418,25.0,48.355,122.47,115.34,107.13
2019-03-28,10.62,15.35,1848.51,101.19,45.7071,25.23,47.78,119.6,115.78,104.13
2019-03-29,10.49,15.3,1806.89,97.58,46.65,26.52,48.9813,123.66,113.89,104.16
2019-04-01,10.68,15.5,1891.43,102.16,45.87,27.36,49.77,119.79,113.21,106.47
2019-04-02,10.6,14.79,1834.81,99.69,47.7,27.15,50.47,121.65,115.23,110.14
2019-04-03,9.94,15.07,1836.2,101.4,48.372,29.93,49.4383,121.84,115.96,106.91
2019-04-04,10.2,15.56,1839.47,101.75,47.657,29.39,50.5522,124.74,118.33,106.9
2019-04-05,10.19,15.07,1840.76,102.12,48.1465,29.31,49.36,121.24,119.0,109.06
2019-04-08,10.06,16.86,1913.0,103.06,48.6337,29.56,50.891,122.45,120.3,109.43
2019-04-09,10.01,16.41,1917.78,98.71,48.248,28.1,51.951,123.82,117.46,108.92
2019-04-10,10.41,16.18,1889.63,101.9,49.813,28.36,51.896,120.88,117.54,110.78
2019-04-11,10.22,16.69,1933.78,101.5,48.868,28.03,50.949,124.75,116.7,110.78
2019-04-12,9.56,16.51,1934.32,101.98,47.5112,29.13,51.8728,126.61,132.85,110.37
2019-04-15,9.36,17.3,1859.59,103.97,46.235,28.0,50.4881,126.52,136.18,111.92
2019-04-16,9.34,17.33,1926.73,105.28,47.4659,28.53,50.9078,126.05,132.9,112.5
2019-04-17,8.99,16.77,1954.09,104.65,48.7564,28.13,51.829,125.7,132.16,113.5
2019-04-18,9.19,16.54,1894.42,106.52,47.439,28.58,52.203,127.33,137.56,109.77
2019-04-22,8.97,15.86,1979.92,105.87,48.3421,29.04,51.8827,129.04,135.95,108.71
2019-04-23,9.23,15.43,1936.53,104.78,49.6443,28.32,51.99,126.96,139.24,107.3
2019-04-24,9.35,15.47,1912.91,107.87,48.1264,28.76,51.96,127.35,137.4,109.14
2019-04-25,9.33,15.9,1912.19,103.6,47.2093,28.23,51.61,133.0,141.65,114.22
2019-04-26,9.02,15.9,1950.98,105.26,46.6295,28.86,53.53,130.12,141.65,113.33
2019-04-29,8.84,15.6,1955.18,106.16,47.0304,27.82,53.1265,135.14,141.2,114.77
2019-04-30,9.06,15.54,2022.22,103.57,46.5,28.82,50.6586,132.9,137.57,118.14
2019-05-01,8.71,14.94,1973.34,105.69,47.2561,27.54,53.04,128.57,138.04,113.38
2019-05-02,8.83,15.3,1932.81,104.09,47.7691,28.39,54.1999,131.77,134.8,111.1
2019-05-03,9.11,14.66,2031.1,104.1,47.4407,29.28,53.3668,134.0,138.1,113.44
2019-05-06,9.23,15.17,1982.15,104.22,46.7776,28.25,52.58,128.88,140.0,113.49
2019-05-07,8.82,15.08,1925.0,106.3,44.0564,27.11,52.447,127.46,133.97,110.84
2019-05-08,8.77,15.17,1978.9,101.0,44.74,27.46,52.778,130.45,138.4,109.61
2019-05-09,8.72,14.23,1919.07,103.71,42.6601,28.29,52.58,131.2,136.12,114.27
2019-05-10,8.77,14.44,1964.68,102.96,42.739,29.3,50.746,131.84,139.27,114.96
2019-05-13,8.64,13.85,1889.96,102.65,40.9311,27.53,46.85,125.27,133.21,109.17
2019-05-14,8.69,14.0,1852.43,104.82,42.15,28.38,47.638,130.5,133.5,110.98
2019-05-15,9.1,13.98,1935.83,103.47,40.008,28.55,50.11,131.93,140.87,116.8
2019-05-16,9.03,13.5,1982.21,104.36,41.7731,29.38,47.91,134.53,136.7,119.31
2019-05-17,8.77,13.25,1875.0,102.79,39.9274,27.8,47.72,129.64,135.45,115.1
2019-05-20,8.12,14.0,1930.46,106.3,39.4869,27.56,46.2488,130.9,136.56,115.01
2019-05-21,8.3,13.43,1878.45,105.31,39.83,27.74,48.01,127.2,137.67,115.34
2019-05-22,8.2,13.63,1914.05,105.95,39.29,28.26,46.223,128.9,136.03,112.5
2019-05-23,7.8,13.2,1845.21,102.87,37.8,26.64,46.689,131.09,133.21,115.3
2019-05-24,7.84,12.9,1904.61,106.54,37.0311,26.95,46.6426,127.47,133.37,114.3
2019-05-28,7.84,12.5,1904.9,103.95,36.0971,29.06,45.3004,132.01,136.57,114.77
2019-05-29,7.73,12.22,1833.63,103.43,36.113,28.64,45.154,127.17,133.22,110.59
2019-05-30,7.9,12.53,1860.92,105.6,35.798,29.21,45.105,131.11,137.5,115.54
2019-05-31,7.65,12.21,1782.54,103.02,35.417,27.41,45.3418,124.3,135.87,113.41
2019-06-03,7.56,12.1,1724.24,104.78,33.984,28.4,44.737,119.86,134.07,106.77
2019-06-04,7.97,12.36,1761.2,107.07,37.08,30.34,45.99,124.6,134.89,112.4
2019-06-05,5.27,11.22,1788.3,108.84,35.42,29.5,46.96,126.06,135.98,113.22
2019-06-06,5.28,11.37,1777.79,106.6,37.433,32.63,47.59,127.85,138.4,115.67
2019-06-07,5.08,11.21,1827.27,107.21,37.9,33.0,48.6389,132.6,142.4,117.47
2019-06-10,5.49,11.16,1872.43,109.99,37.5129,34.19,48.799,138.5,138.84,118.65
2019-06-11,5.9,11.34,1930.7,110.03,37.8292,33.84,48.8923,133.5,135.77,117.4
2019-06-12,5.6,11.16,1914.96,110.52,38.13,32.22,49.9292,136.56,142.15,119.5
2019-06-13,5.8,11.05,1962.2,108.72,38.295,31.39,50.6004,133.48,146.93,120.28
2019-06-14,5.9,11.35,1902.98,113.27,36.89,30.69,49.047,137.76,144.22,121.23
2019-06-17,5.9,11.24,1950.85,110.35,37.703,29.7,48.8225,133.98,142.98,117.2
2019-06-18,5.85,11.77,1949.34,111.07,39.65,31.86,50.1955,136.92,141.54,117.05
2019-06-19,5.83,11.69,1981.83,114.99,40.12,30.8,49.8113,139.36,142.73,117.29
2019-06-20,5.77,11.15,1983.07,111.87,40.397,31.0,51.191,141.16,147.01,121.91
2019-06-21,5.67,10.9,1917.2,115.79,39.16,29.4,50.402,142.35,141.2,118.26
2019-06-24,5.44,10.21,1958.0,111.81,39.348,29.81,51.198,142.95,143.61,118.1
2019-06-25,5.48,9.81,1896.78,114.13,39.56,29.75,49.7255,134.04,140.98,116.77
2019-06-26,5.49,9.87,1901.42,114.36,40.75,30.47,51.44,140.33,143.8,116.29
2019-06-27,5.79,9.6,1955.12,112.8,42.5662,31.1,52.06,134.46,141.0,117.15
2019-06-28,5.6,9.68,1900.26,112.32,42.5296,30.45,51.13,134.53,140.75,114.7
2019-07-01,5.42,9.66,2016.45,111.61,42.0846,32.5,51.0885,139.11,144.52,117.27
2019-07-02,5.63,9.53,1982.66,113.8,42.1278,31.74,52.3132,139.13,149.56,117.7
2019-07-03,5.56,9.4,1999.0,112.89,42.4635,31.2,52.3533,141.46,149.82,123.09
2019-07-05,5.79,9.8,2014.06,114.51,41.1443,31.8,52.2822,139.64,143.33,119.84
2019-07-08,5.64,9.27,2032.98,118.15,40.2744,32.5,51.687,139.14,142.2,121.98
2019-07-09,5.36,9.24,2033.3,115.61,40.324,33.28,51.66,138.51,147.15,119.55
2019-07-10,5.44,9.42,2082.4,115.21,40.434,34.13,51.3236,144.36,143.76,124.79
2019-07-11,4.94,9.52,2037.01,116.6,41.78,34.1,50.4744,145.3,146.26,126.26
2019-07-12,5.12,9.79,2069.0,117.9,43.6658,34.83,52.298,140.1,146.19,122.87
2019-07-15,4.86,9.66,2060.88,119.76,42.4783,34.89,52.1899,141.3,151.89,123.4
2019-07-16,4.74,9.81,2035.4,115.95,43.18,34.74,51.73,141.42,144.6,122.12
2019-07-17,4.44,9.92,2028.38,118.9,42.5997,34.8,50.9621,142.61,145.97,124.55
2019-07-18,4.4,9.92,2041.1,119.93,43.581,34.0,53.238,138.27,145.81,121.66
2019-07-19,4.32,10.77,2029.27,115.1,43.35,32.69,52.9278,138.19,144.95,120.78
2019-07-22,4.31,10.89,1986.35,113.06,43.03,33.26,53.29,144.74,145.89,121.47
2019-07-23,4.17,10.7,2006.76,116.75,44.386,33.82,53.36,141.84,148.28,121.38
2019-07-24,4.15,11.25,2065.79,116.0,45.624,34.23,52.2516,142.51,141.66,121.9
2019-07-25,4.14,11.36,1978.9,117.58,44.571,33.72,54.303,143.07,148.33,117.71
2019-07-26,4.14,11.44,2011.61,115.92,44.1484,35.38,53.654,142.89,147.92,119.86
2019-07-29,4.31,11.8,1956.61,117.85,44.778,34.03,54.38,145.42,150.66,116.43
2019-07-30,4.18,11.79,1910.02,115.08,44.6062,35.39,54.272,140.72,150.4,116.16
2019-07-31,4.12,12.39,1958.22,114.74,43.33,31.45,53.56,136.43,146.37,112.8
2019-08-01,3.89,11.46,1934.64,111.44,41.48,30.0,52.9579,144.96,148.85,115.0
2019-08-02,3.88,11.85,1896.63,111.9,41.815,30.63,52.083,139.3,148.55,108.36
2019-08-05,3.8,11.4,1805.98,108.42,37.7888,29.36,48.448,132.21,144.2,106.7
2019-08-06,3.92,11.43,1828.42,108.49,38.8864,29.81,51.62,134.9,143.14,108.51
2019-08-07,3.98,11.6,1812.0,111.4,40.1614,30.59,50.37,136.88,139.0,108.47
2019-08-08,3.91,12.53,1872.48,112.13,39.873,35.57,52.2539,142.5,144.25,108.65
2019-08-09,3.65,12.52,1863.43,111.12,39.378,35.62,51.0899,141.55,143.26,107.58
2019-08-12,3.6,12.15,1828.52,110.04,39.2022,33.25,51.42,139.11,136.72,106.83
2019-08-13,3.61,12.23,1871.42,112.19,39.1886,33.51,53.1824,141.1,143.11,108.64
2019-08-14,3.35,11.19,1821.97,109.2,38.067,30.8,51.1996,139.71,133.44,103.88
2019-08-15,3.26,11.1,1779.72,115.45,37.9715,30.38,52.798,133.69,133.55,107.57
2019-08-16,3.41,11.23,1841.23,118.6,41.11,32.31,53.198,139.45,139.9,111.33
2019-08-19,3.4,11.78,1897.58,118.01,44.436,32.8,52.9274,140.83,137.78,108.64
2019-08-20,3.53,11.63,1841.78,112.22,42.6502,31.63,53.19,137.54,135.9,109.22
2019-08-21,3.7,11.54,1886.91,115.29,44.8156,32.9,54.93,140.79,137.75,113.04
2019-08-22,3.89,12.03,1830.5,116.25,42.95,32.5,53.859,138.42,139.38,112.13
2019-08-23,3.78,11.43,1764.01,112.37,42.04,29.83,52.48,139.8,132.21,111.02
2019-08-26,3.99,11.44,1794.08,115.06,41.7398,30.85,52.2885,138.09,137.4,110.7
2019-08-27,3.8,11.21,1763.78,117.99,42.34,30.9,53.12,140.54,136.71,109.08
2019-08-28,3.99,11.39,1845.37,115.53,40.674,31.57,52.3387,136.15,136.96,109.76
2019-08-29,4.41,11.6,1864.6,117.58,43.54,31.81,53.5262,140.0,142.63,113.83
2019-08-30,4.09,11.26,1814.69,117.87,42.8061,31.63,54.072,141.93,137.28,110.75
2019-09-03,3.98,11.4,1860.14,115.53,41.3091,30.9,51.745,139.01,136.96,108.43
2019-09-04,4.02,11.85,1871.5,115.91,42.72,32.2,53.0772,141.03,138.66,110.91
2019-09-05,4.41,12.19,1884.13,115.72,45.471,31.9,54.04,141.47,144.66,113.1
2019-09-06,4.41,11.59,1899.29,115.44,46.5221,30.98,55.856,140.8,146.44,113.45
2019-09-09,4.93,11.79,1853.97,118.71,46.311,30.8,55.8507,138.74,140.71,107.61
2019-09-10,5.11,12.21,1911.51,120.91,46.531,30.56,56.215,136.81,137.72,107.58
2019-09-11,4.62,11.93,1904.13,118.45,46.6471,30.5,56.1076,137.37,137.81,107.44
2019-09-12,4.71,12.2,1859.71,120.94,46.5056,31.59,57.2942,138.46,140.6,107.5
2019-09-13,4.56,12.45,1853.19,118.86,46.102,31.7,55.1046,140.82,140.53,111.0
2019-09-16,4.35,12.22,1878.02,116.29,45.3313,32.1,56.841,142.08,142.6,106.99
2019-09-17,4.35,11.85,1860.96,118.48,45.6356,32.5,55.625,141.05,136.75,109.1
2019-09-18,4.7,11.48,1871.04,119.78,46.419,31.27,57.7697,139.0,142.1,106.4
2019-09-19,4.56,10.91,1903.8,121.23,45.481,30.79,57.19,143.63,134.3,108.43
2019-09-20,4.8,11.12,1836.09,119.34,43.7667,30.17,55.9858,139.58,134.7,107.4
2019-09-23,5.09,11.19,1871.6,121.55,44.15,30.65,55.22,143.57,135.28,106.13
2019-09-24,5.06,11.03,1824.94,123.4,45.0264,30.2,54.5,142.33,133.03,103.74
2019-09-25,5.3,10.85,1837.61,120.56,46.2391,29.82,57.2808,146.0,135.46,106.55
2019-09-26,5.31,11.33,1777.9,124.2,45.227,30.72,55.2122,146.1,135.25,107.27
2019-09-27,5.44,10.98,1806.22,123.29,43.72,30.07,55.941,139.05,132.91,106.2
2019-09-30,5.7,10.8,1780.19,121.38,45.1595,29.62,57.8835,139.67,135.44,106.85
2019-10-01,5.7,10.87,1745.69,119.56,45.0,29.18,56.6637,140.17,131.32,103.68
2019-10-02,5.42,10.51,1740.74,118.16,44.84,29.35,57.22,135.43,131.37,103.24
2019-10-03,5.42,10.0,1809.1,121.51,47.1427,28.95,57.852,141.61,131.77,101.12
2019-10-04,5.69,9.93,1769.43,120.43,45.5182,30.25,57.6601,144.07,133.24,106.5
2019-10-07,5.53,10.15,1756.85,119.34,47.0063,29.16,58.119,137.89,135.7,101.96
2019-10-08,5.26,9.84,1790.17,117.7,45.5331,29.29,57.3,136.09,133.73,104.08
2019-10-09,5.02,9.77,1769.3,120.21,46.7966,29.43,59.4635,140.24,132.21,102.04
2019-10-10,5.25,9.61,1721.96,123.37,47.6031,29.39,58.3708,140.2,134.28,103.0
2019-10-11,5.5,9.65,1816.31,120.81,48.0539,31.23,60.2788,145.04,133.27,106.36
2019-10-14,5.77,9.14,1740.3,125.07,46.7338,31.61,60.6996,140.51,133.7,106.08
2019-10-15,5.88,9.51,1812.13,125.39,49.5917,31.84,60.76,145.819,129.91,106.76
2019-10-16,5.96,9.77,1840.94,124.4,50.6902,31.6,60.3921,141.85,133.71,108.1
2019-10-17,6.04,9.75,1798.08,122.48,48.7655,31.19,60.92,141.06,132.63,106.39
2019-10-18,5.96,9.54,1811.52,120.77,48.8993,31.09,61.3622,138.55,132.92,102.52
2019-10-21,6.0,9.38,1840.84,124.23,49.0565,33.1,62.0322,145.15,134.56,103.5
2019-10-22,6.56,9.85,1820.94,120.06,49.4222,32.86,61.35,138.22,135.9,101.48
2019-10-23,6.69,10.1,1799.27,123.94,51.0628,32.29,60.866,138.33,132.28,100.3
2019-10-24,6.48,9.7,1836.28,121.9,49.508,33.22,62.661,141.73,131.53,107.19
2019-10-25,6.6,9.91,1848.46,120.39,52.538,33.44,62.072,146.18,136.2,110.29
2019-10-28,6.23,10.24,1805.93,122.3,52.9886,35.31,63.4417,150.76,131.61,107.4
2019-10-29,5.83,10.23,1785.47,117.25,50.9,34.49,62.9737,145.8,132.22,109.0
2019-10-30,5.78,9.8,1784.43,121.2,52.67,33.38,61.177,145.96,134.4,109.9
2019-10-31,5.58,9.63,1840.3,121.5,50.5,34.81,63.38,143.75,130.43,107.6
2019-11-01,5.91,9.73,1806.92,118.5,52.2627,36.31,66.716,144.51,138.32,106.3
2019-11-04,6.02,9.9,1830.06,122.19,53.672,36.32,65.336,150.72,134.39,104.91
2019-11-05,6.14,9.85,1879.32,120.47,53.3976,36.66,65.6086,150.83,135.6,102.34
2019-11-06,6.16,9.96,1870.61,123.1,52.7973,37.33,66.86,147.73,136.97,105.24
2019-11-07,6.34,9.3,1820.6,121.08,52.629,36.59,66.3275,149.03,136.14,101.15
2019-11-08,6.11,9.82,1807.01,123.73,52.933,36.82,65.673,146.47,143.19,105.13
2019-11-11,6.22,9.81,1828.88,123.98,52.582,37.35,68.59,146.47,140.66,107.04
2019-11-12,6.2,9.71,1845.0,123.06,53.5395,37.06,65.61,147.28,144.57,102.11
2019-11-13,6.01,8.9,1785.08,121.29,53.5588,39.07,69.0113,147.9,150.23,105.3
2019-11-14,6.0,9.1,1766.3,123.63,52.9893,39.74,66.37,152.75,151.7,105.27
2019-11-15,5.94,8.91,1790.89,123.9,52.1135,40.37,66.75,152.95,150.01,108.5
2019-11-18,5.76,8.75,1839.6,122.46,55.5,41.59,68.112,154.84,148.71,105.87
2019-11-19,5.7,8.6,1808.73,123.44,53.5492,43.0,68.2238,157.62,149.07,107.67
2019-11-20,5.71,8.37,1801.31,120.13,55.022,42.97,67.5184,151.0,147.15,108.47
2019-11-21,5.6,8.16,1783.29,120.12,52.77,40.57,68.27,152.12,151.3,106.29
2019-11-22,5.83,8.12,1831.83,121.45,54.5404,40.96,66.862,155.32,151.18,103.2
2019-11-25,6.09,8.66,1831.36,120.08,58.0465,40.21,66.7551,157.01,153.06,106.53
2019-11-26,6.3,8.2,1798.76,124.56,55.67,39.16,68.6353,155.76,154.81,106.5
2019-11-27,6.57,8.5,1882.44,123.86,56.56,39.88,67.99,155.63,156.92,111.5
2019-11-29,6.46,8.24,1870.1,120.68,55.121,41.11,68.0143,158.71,158.35,108.49
2019-12-02,6.4,8.86,1833.5,123.72,54.1749,39.14,66.83,152.14,155.9,106.37
2019-12-03,6.23,8.39,1792.18,124.15,52.554,40.0,67.8158,149.72,151.08,110.69
2019-12-04,6.67,8.07,1816.21,120.01,53.717,40.52,65.648,156.03,149.94,109.0
2019-12-05,6.5,8.1,1784.26,118.76,54.041,40.78,69.078,151.01,154.27,107.24
2019-12-06,6.86,8.3,1807.1,121.68,55.6529,40.92,70.8792,152.27,148.6,105.71
2019-12-09,6.38,8.43,1813.76,123.95,55.1337,39.02,67.3,157.48,151.23,106.58
2019-12-10,6.61,8.3,1819.05,123.46,54.745,40.59,68.48,152.17,150.9,108.37
2019-12-11,5.72,8.19,1797.91,122.0,56.117,41.35,68.7412,157.4,148.96,108.43
2019-12-12,5.61,8.5,1770.87,124.13,57.234,43.05,71.14,159.78,151.0,110.57
2019-12-13,5.47,8.37,1803.01,125.75,56.7519,42.59,69.6525,161.22,147.23,109.58
2019-12-16,5.6,8.47,1776.71,121.8,57.0929,43.39,70.175,159.01,149.15,114.79
2019-12-17,6.2,8.41,1834.49,122.81,59.8254,42.89,73.3611,157.34,152.86,111.9
2019-12-18,6.28,8.35,1834.51,125.39,59.1856,43.7,70.606,160.24,152.17,111.37
2019-12-19,6.2,7.9,1881.27,120.78,58.891,44.51,72.544,162.47,153.19,111.11
2019-12-20,6.11,7.73,1792.3,123.32,61.1446,44.51,73.09,158.19,152.21,112.06
2019-12-23,5.77,7.64,1829.0,119.96,59.95,46.01,72.0,163.01,147.57,113.2
2019-12-24,5.66,7.71,1803.18,123.24,62.352,48.58,72.0705,163.42,151.49,111.65
2019-12-26,5.5,7.58,1908.06,120.42,61.354,48.21,72.5608,160.25,147.9,114.26
2019-12-27,6.1,7.3,1902.5,123.12,59.3763,46.99,72.83,163.94,146.54,110.3
2019-12-30,6.36,7.55,1923.71,124.5,59.21,47.39,73.53,157.98,144.35,110.45
2019-12-31,6.24,7.4,1886.32,121.9,60.325,46.42,74.5392,163.6,145.0,112.77
2020-01-02,6.39,7.73,1942.44,120.71,61.8878,49.8,77.4577,162.33,150.0,116.15
2020-01-03,6.16,7.62,1930.55,118.67,59.1745,50.6,77.0897,164.34,152.6,110.71
2020-01-06,6.11,7.27,1996.72,122.98,61.808,49.88,78.35,162.0,148.41,110.69
2020-01-07,5.58,7.43,1923.37,121.3,60.1159,49.45,76.8949,159.07,151.2,114.7
2020-01-08,5.78,6.89,1937.64,117.65,62.859,48.12,78.5408,163.6,152.0,115.31
2020-01-09,5.72,6.74,1975.08,123.23,63.006,49.36,81.1196,170.13,149.48,113.58
2020-01-10,5.5,6.52,1931.6,121.55,64.04,49.541,81.2532,167.27,151.22,114.52
2020-01-13,5.65,6.73,1899.8,116.58,65.778,50.185,80.29,164.2,150.12,117.94
2020-01-14,4.8,7.04,1919.16,121.07,63.46,49.07,81.82,169.3,150.5,115.09
2020-01-15,4.73,7.36,1868.21,120.78,61.783,49.413,79.123,169.64,148.97,116.19
2020-01-16,4.77,7.47,1905.81,116.7,65.2632,51.56,79.18,171.16,148.77,118.5
2020-01-17,4.82,7.62,1948.0,119.54,65.04,51.24,80.9863,169.8,150.01,121.42
2020-01-21,4.64,7.25,1960.0,116.83,63.513,53.21,82.6918,174.4,148.18,119.53
2020-01-22,4.74,7.3,1891.42,120.5,65.5404,53.09,81.912,168.7,144.75,119.9
2020-01-23,4.7,7.0,1937.87,116.31,64.719,53.67,80.7399,167.24,147.7,118.56
2020-01-24,4.52,7.04,1880.92,119.3,64.94,51.62,81.2624,166.88,145.24,117.81
2020-01-27,4.36,6.6,1905.85,121.47,61.84,51.34,80.6412,168.82,140.9,116.47
2020-01-28,4.29,7.07,1935.48,120.3,64.4408,52.37,83.0869,168.67,138.7,118.33
2020-01-29,4.14,6.86,1941.0,118.45,61.832,49.62,82.073,175.14,142.63,120.64
2020-01-30,4.03,6.95,1908.27,119.95,61.7171,50.78,84.0086,174.41,141.06,118.62
2020-01-31,3.92,6.71,2063.25,120.15,60.2207,48.0,78.6129,171.69,141.83,116.9
2020-02-03,4.15,6.75,2034.3,115.58,62.2314,48.22,80.846,179.36,146.23,119.36
2020-02-04,4.17,6.92,2053.66,120.43,62.2821,50.09,82.6492,180.5,147.38,124.59
2020-02-05,4.3,7.0,2092.69,122.44,64.21,52.12,83.8157,186.4,141.82,121.67
2020-02-06,4.25,6.81,2104.04,120.42,66.4809,51.7,81.3099,190.9,146.5,120.8
2020-02-07,3.91,6.66,2143.63,118.08,64.1679,50.77,80.7982,187.45,146.34,121.83
2020-02-10,4.13,7.06,2197.3,115.37,66.0402,54.27,82.5037,197.4,145.39,122.28
2020-02-11,4.1,7.13,2166.2,120.3,69.6758,56.2,81.2764,191.01,141.54,119.04
