Date,BTC-USD,ETH-USD,GME,AMC,AMZN,WMT,NVDA,AMD,AAPL,MSFT,DIS,PYPL
2019-08-09,11354.0244140625,206.73353576660156,3.71,12.62,1836.77,109.36,39.798,35.55,51.8918,144.34,144.78,105.73
2019-08-12,10895.830078125,208.70904541015625,3.64,12.12,1829.54,106.18,37.9496,33.64,52.06,138.07,136.09,106.85
2019-08-13,10051.7041015625,186.6077423095703,3.54,11.99,1913.05,107.87,40.4903,33.66,52.3756,143.3,137.54,111.29
2019-08-14,10311.5458984375,188.50205993652344,3.33,10.87,1845.09,106.7,39.0547,30.93,52.4855,140.23,137.08,107.58
2019-08-15,10374.3388671875,185.44007873535156,3.25,10.85,1837.57,115.13,38.0355,29.81,52.071,136.47,136.02,106.73
2019-08-16,10231.744140625,185.68768310546875,3.43,11.61,1833.91,115.14,40.29,31.54,52.819,141.19,136.3,107.7
2019-08-19,10763.232421875,196.56541442871094,3.55,11.71,1874.66,117.41,43.688,32.28,54.3054,144.87,137.77,109.67
2019-08-20,10138.0498046875,186.89163208007812,3.42,11.48,1834.36,116.62,42.3321,30.88,53.99,142.72,139.58,110.55
2019-08-21,10131.0556640625,191.33291625976562,3.64,11.89,1854.83,117.2,44.8365,32.4,55.4,143.43,138.78,112.97
2019-08-22,10407.96484375,194.70620727539062,3.92,11.76,1812.7,113.14,44.49,32.9,54.872,141.76,138.28,111.66
2019-08-23,10159.9609375,191.28956604003906,3.81,11.42,1796.52,112.82,42.56,30.64,51.79,137.74,133.55,110.34
2019-08-26,10185.5,187.51666259765625,3.96,11.73,1856.97,117.18,42.5899,31.74,52.7858,140.18,141.2,111.38
2019-08-27,9754.4228515625,173.8899688720703,3.8,11.24,1840.11,114.54,40.75,31.1,51.06,142.45,138.73,107.93
2019-08-28,9510.2001953125,169.51673889160156,4.06,11.44,1772.15,118.0,41.13,31.35,53.1682,139.81,137.42,111.19
2019-08-29,9598.173828125,168.83486938476562,4.32,11.7,1831.1,117.93,42.29,32.76,54.3249,138.33,139.84,113.06
2019-08-30,9630.6640625,172.46978759765625,4.11,11.59,1827.31,118.1,42.6494,32.96,52.532,140.37,139.54,112.43
2019-09-03,10594.4931640625,175.99288940429688,3.85,11.6,1840.96,120.32,41.3363,31.9,53.173,136.39,136.47,111.86
2019-09-04,10575.533203125,174.21713256835938,4.03,12.05,1826.07,116.51,43.31,31.86,54.2407,137.97,143.03,110.09
2019-09-05,10353.302734375,169.9561767578125,4.33,12.24,1845.69,116.24,46.447,32.4,55.39,146.22,144.09,115.42
2019-09-06,10517.2548828125,178.2626190185547,4.5,11.62,1911.38,115.36,45.0983,31.48,53.53,140.8,141.44,114.67
2019-09-09,10115.9755859375,179.78717041015625,4.99,12.21,1919.88,118.41,45.868,30.9,54.6517,139.15,140.14,110.33
2019-09-10,10178.3720703125,178.72549438476562,5.2,11.7,1837.96,116.71,46.146,31.57,56.368,140.35,141.48,106.74
2019-09-11,10410.126953125,181.01609802246094,4.74,11.98,1859.84,120.24,47.5935,29.98,56.5978,139.45,141.79,104.6
2019-09-12,10360.546875,181.10972595214844,4.65,12.0,1920.22,120.99,46.66,30.67,55.7803,143.71,142.7,108.3
2019-09-13,10358.048828125,188.1055145263672,4.58,12.2,1899.81,119.49,47.079,30.95,56.3635,139.95,141.82,108.0
2019-09-16,10241.2724609375,208.60874938964844,4.45,12.35,1883.67,120.01,46.203,32.34,55.268,139.65,140.5,109.86
2019-09-17,10198.248046875,211.39303588867188,4.41,12.04,1834.99,117.13,45.6464,31.67,55.219,139.58,139.17,112.4
2019-09-18,10266.4150390625,221.28085327148438,4.6,11.66,1849.95,122.52,47.163,31.69,56.7792,140.85,138.7,106.6
2019-09-19,10181.6416015625,218.050048828125,4.54,10.92,1908.4,120.02,45.071,31.16,56.78,142.87,138.5,109.51
2019-09-20,10019.716796875,215.51620483398438,4.7,11.13,1844.5,119.71,44.4986,31.06,56.339,141.35,137.05,106.64
2019-09-23,8620.56640625,168.11073303222656,5.22,11.23,1853.6,118.52,45.14,32.16,57.33,139.71,137.14,108.08
2019-09-24,8486.9931640625,170.8927001953125,5.26,11.06,1782.77,121.5,44.7214,29.58,54.78,143.38,136.2,106.25
2019-09-25,8118.9677734375,166.7271270751953,5.2,11.06,1847.87,122.86,46.3145,30.75,55.9203,140.94,139.12,107.88
2019-09-26,8251.845703125,174.71099853515625,5.4,11.18,1804.38,119.2,46.38,29.6,55.5226,139.54,131.76,109.04
2019-09-27,8245.9150390625,174.57289123535156,5.59,10.99,1764.57,122.22,44.54,29.51,54.75,138.55,129.97,106.9
2019-09-30,8343.2763671875,177.34042358398438,5.57,11.1,1817.64,121.0,44.2638,29.0,57.2688,139.29,134.13,106.82
2019-10-01,8393.0419921875,180.71051025390625,5.8,10.73,1742.68,120.23,44.6,29.79,58.0277,138.53,131.96,107.45
2019-10-02,8259.9921875,175.1993408203125,5.46,10.39,1737.38,121.0,45.16,29.68,55.61,140.06,135.29,103.49
2019-10-03,8205.939453125,176.98500061035156,5.67,10.03,1792.51,117.99,45.5241,28.99,55.462,142.19,134.0,103.63
2019-10-04,8151.50048828125,176.3515167236328,5.6,10.31,1761.77,119.16,46.3562,30.4,57.9211,142.94,133.8,103.56
2019-10-07,8228.783203125,182.0215606689453,5.64,10.2,1797.92,122.56,47.1295,29.33,56.943,138.5,134.0,105.57
2019-10-08,8595.740234375,193.2932586669922,5.44,9.9,1777.22,117.83,46.2867,28.86,58.4,137.84,128.53,102.59
2019-10-09,8586.4736328125,191.65966796875,5.13,9.46,1738.39,123.06,45.2337,29.69,57.711,144.73,129.36,104.35
2019-10-10,8321.7568359375,182.56968688964844,5.14,9.59,1788.39,123.52,47.8921,29.77,60.2183,142.8,132.15,105.41
2019-10-11,8336.5556640625,180.82664489746094,5.38,9.58,1794.96,125.99,48.735,30.55,61.8406,146.4,132.9,103.5
2019-10-14,8205.369140625,181.40606689453125,5.67,9.36,1760.87,120.43,48.2713,31.06,61.431,140.7,129.7,104.93
2019-10-15,8047.52685546875,176.0135040283203,5.79,9.62,1769.53,121.65,51.4205,31.48,60.48,146.052,130.08,103.97
2019-10-16,8103.9111328125,178.02835083007812,6.15,9.37,1856.8,121.81,50.8573,32.16,60.4734,142.25,136.01,103.21
2019-10-17,7973.20751953125,173.621337890625,6.26,9.37,1853.37,122.79,50.0182,32.2,59.45,140.76,132.74,108.34
2019-10-18,7988.560546875,172.91302490234375,6.2,9.46,1822.74,123.31,49.5748,31.7,61.8076,141.08,131.02,103.88
2019-10-21,8078.203125,172.3008575439453,6.17,9.62,1850.38,120.55,50.6753,32.23,62.4755,144.52,134.35,104.41
2019-10-22,7514.671875,162.4027862548828,6.43,10.07,1824.96,122.87,49.26,32.23,62.94,142.28,137.1,102.09
2019-10-23,7493.48876953125,162.16854858398438,6.7,9.99,1806.22,122.11,49.4552,31.92,62.051,138.29,134.41,101.11
2019-10-24,8660.7001953125,181.52320861816406,6.69,9.7,1787.72,122.1,50.222,32.13,62.344,145.93,131.94,107.72
2019-10-25,9244.97265625,179.83547973632812,6.49,10.04,1813.72,119.15,52.107,32.76,62.67,145.07,135.0,109.15
2019-10-28,9256.1484375,182.66281127929688,6.2,10.21,1810.21,124.03,53.7674,35.11,62.4859,146.98,134.6,108.4
2019-10-29,9427.6875,190.3425750732422,5.91,9.84,1847.11,122.16,52.04,33.74,61.5292,146.63,130.78,110.0
2019-10-30,9205.7265625,184.69216918945312,5.83,9.4,1854.53,122.5,52.1,33.4,63.162,147.66,132.2,107.7
2019-10-31,9199.5849609375,183.9669189453125,5.48,9.73,1822.22,117.41,51.583,34.89,62.32,147.61,135.18,109.0
2019-11-01,9261.1044921875,183.9698944091797,5.93,9.78,1822.55,123.2,52.7159,34.98,66.047,149.26,133.94,110.09
2019-11-04,9412.6123046875,186.35519409179688,5.89,9.85,1814.34,117.67,53.02,37.57,66.539,151.08,133.05,107.25
2019-11-05,9342.52734375,189.30416870117188,6.14,10.09,1881.32,118.97,54.3552,37.02,64.6123,151.2,133.84,105.46
2019-11-06,9360.8798828125,191.59384155273438,6.38,10.04,1816.35,123.0,52.4751,37.34,66.39,149.36,131.69,103.94
2019-11-07,9267.5615234375,187.97654724121094,6.43,9.64,1834.1,123.83,53.483,37.1,67.0406,150.34,136.12,103.99
2019-11-08,8804.880859375,184.2114715576172,6.31,10.03,1822.17,125.21,52.15,37.71,67.669,152.91,142.82,102.25
2019-11-11,8757.7880859375,185.48963928222656,6.3,9.97,1820.52,121.03,53.67,37.84,66.82,152.69,142.63,107.17
2019-11-12,8815.662109375,186.84341430664062,5.94,9.41,1843.0,123.74,52.8472,37.97,67.77,148.62,140.66,104.63
2019-11-13,8808.2626953125,188.2587432861328,6.2,9.2,1820.07,126.28,53.8413,38.0,66.9487,151.71,151.21,105.1
2019-11-14,8708.0947265625,185.9996337890625,6.16,9.11,1756.3,124.39,53.5547,39.07,67.92,148.11,147.94,108.54
2019-11-15,8491.9921875,180.52117919921875,5.99,8.78,1766.8,119.32,51.2281,39.57,69.34,151.57,147.64,105.1
2019-11-18,8309.2861328125,180.55960083007812,5.76,8.69,1761.03,125.61,53.44,40.31,67.212,153.61,153.34,107.54
2019-11-19,8206.1455078125,177.45555114746094,5.8,8.48,1809.32,121.66,53.8098,43.03,69.4434,151.43,152.12,109.96
2019-11-20,8027.26806640625,175.69834899902344,5.48,8.37,1801.81,124.29,53.415,41.66,67.185,154.42,148.91,108.42
2019-11-21,7642.75,161.4627227783203,5.7,8.1,1756.96,124.31,53.048,41.23,66.2995,150.54,148.7,105.62
2019-11-22,7296.57763671875,150.26817321777344,5.7,8.11,1832.91,120.66,52.9903,39.92,66.436,156.74,149.95,105.01
2019-11-25,7146.1337890625,146.47653198242188,6.29,8.46,1860.53,121.46,55.4797,40.32,68.6118,157.68,156.51,106.04
2019-11-26,7218.37109375,148.96507263183594,6.1,8.3,1869.05,123.64,55.03,39.58,68.7232,153.19,156.71,106.7
2019-11-27,7531.66357421875,153.01055908203125,6.43,8.49,1832.05,118.86,56.5,39.84,68.15,156.18,154.23,109.51
2019-11-29,7761.24365234375,155.3041534423828,6.56,8.59,1884.6,120.88,56.334,40.87,68.5554,154.25,152.58,111.83
2019-12-02,7321.98828125,149.0591583251953,6.41,9.0,1859.9,122.62,53.9319,39.44,69.07,152.24,152.73,110.61
2019-12-03,7320.1455078125,147.9564208984375,6.16,8.53,1776.98,121.12,52.313,39.5,65.4932,150.68,152.73,105.9
2019-12-04,7252.03466796875,146.74774169921875,6.5,8.13,1765.67,118.73,54.785,40.25,66.805,150.99,148.54,108.0
2019-12-05,7448.3076171875,149.24899291992188,6.5,7.88,1810.18,119.78,54.339,39.8,69.255,155.1,153.96,108.39
2019-12-06,7546.99658203125,149.19444274902344,6.71,8.29,1759.4,124.15,53.8496,41.55,69.0619,152.11,148.88,108.62
2019-12-09,7400.8994140625,148.2251739501953,6.52,8.62,1825.74,119.74,53.0652,40.54,69.23,153.22,146.48,104.51
2019-12-10,7278.11962890625,146.2670440673828,6.67,8.3,1774.0,120.86,55.872,41.35,68.09,158.25,147.8,103.91
2019-12-11,7217.42724609375,143.60800170898438,5.66,8.53,1797.62,124.0,56.674,41.29,69.9795,152.4,151.79,105.62
2019-12-12,7243.13427734375,145.60400390625,5.61,8.3,1782.1,121.16,57.3839,43.87,68.341,154.3,153.05,106.24
2019-12-13,7269.6845703125,144.9447479248047,5.53,8.46,1783.42,123.68,58.6521,41.37,69.9881,154.84,152.57,111.29
2019-12-16,6932.48046875,133.61402893066406,5.6,8.43,1846.74,123.68,56.733,42.6,73.461,156.47,148.94,111.14
2019-12-17,6640.51513671875,122.60388946533203,6.16,8.18,1854.36,121.65,57.6532,43.28,72.3299,158.22,154.89,109.07
2019-12-18,7276.802734375,133.09219360351562,6.31,8.36,1824.3,122.3,57.7263,44.1,71.535,157.91,150.92,111.74
2019-12-19,7202.84423828125,129.32113647460938,6.29,7.8,1878.45,125.81,60.571,43.06,70.148,161.97,150.58,111.94
2019-12-20,7218.81640625,129.06605529785156,6.02,8.02,1817.6,124.11,62.7903,44.75,71.76,164.16,153.31,112.69
2019-12-23,7355.62841796875,128.6140899658203,5.68,7.35,1831.0,122.94,61.879,46.59,74.0,162.32,148.35,111.33
2019-12-24,7322.5322265625,129.0638885498047,5.69,7.86,1800.72,122.23,60.13,48.47,71.2233,164.58,145.98,110.26
2019-12-26,7238.966796875,126.36122131347656,5.7,7.4,1939.24,124.25,62.2348,47.59,75.5049,162.06,151.5,113.92
2019-12-27,7290.08837890625,127.21460723876953,5.9,7.5,1876.5,121.71,59.6305,46.69,73.54,160.94,147.06,112.1
2019-12-30,7292.9951171875,132.63348388671875,6.27,7.32,1866.64,124.0,59.14,47.79,73.62,162.04,149.94,108.73
2019-12-31,7193.59912109375,129.61085510253906,6.15,7.5,1870.27,124.07,59.184,48.14,76.7929,164.4,150.62,108.94
2020-01-02,6985.47021484375,127.4101791381836,6.43,7.62,1962.85,123.53,61.7002,51.2,75.8467,164.76,148.8,111.53
2020-01-03,7344.88427734375,134.1717071533203,6.1,7.52,1940.85,120.6,59.6427,50.5,76.934,165.44,151.2,113.47
2020-01-06,7769.21923828125,144.3041534423828,5.97,7.26,1972.97,118.93,61.778,49.51,76.83,164.75,146.55,111.49
2020-01-07,8163.6923828125,143.5439910888672,5.53,7.4,1907.19,122.24,61.3439,48.72,75.1183,164.28,149.5,112.24
2020-01-08,8079.86279296875,141.2581329345703,5.94,6.78,1924.79,120.38,60.141,49.37,79.0476,165.22,148.7,116.96
2020-01-09,7879.0712890625,138.9792022705078,5.73,6.67,1913.98,122.16,60.808,49.62,77.7958,162.98,145.74,117.45
2020-01-10,8166.55419921875,143.96377563476562,5.55,6.56,1889.8,119.29,61.38,48.553,80.7175,165.88,148.09,117.19
2020-01-13,8144.1943359375,144.22659301757812,5.44,6.81,1933.5,121.12,63.272,49.474,79.5,170.19,148.19,120.84
2020-01-14,8827.7646484375,165.95535278320312,4.75,7.02,1955.19,118.89,62.08,49.63,81.73,166.55,151.9,120.3
2020-01-15,8807.0107421875,166.23068237304688,4.67,7.24,1907.96,120.55,63.9633,49.167,80.723,163.9,148.34,115.43
2020-01-16,8723.7861328125,164.39100646972656,4.67,7.52,1882.41,120.4,63.1385,50.63,79.21,166.89,151.04,115.5
2020-01-17,8929.0380859375,170.7799530029297,4.78,7.59,1956.02,119.31,62.8,51.7,82.4949,174.1,149.26,118.61
2020-01-21,8745.89453125,169.69715881347656,4.7,7.41,1965.0,117.83,62.816,51.48,82.1894,171.2,149.84,117.54
2020-01-22,8680.8759765625,168.29415893554688,4.78,7.04,1902.45,120.9,63.224,52.13,79.94,172.7,147.22,115.5
2020-01-23,8406.515625,162.92855834960938,4.79,7.1,1944.41,119.36,64.396,52.75,80.3179,170.91,143.1,118.54
2020-01-24,8445.4345703125,163.05117797851562,4.33,6.95,1929.55,120.08,64.83,51.97,80.7337,170.41,142.17,118.29
2020-01-27,8909.8193359375,170.93089294433594,4.36,6.55,1885.74,121.32,61.03,50.19,78.9513,168.68,141.2,120.39
2020-01-28,9358.58984375,176.3703155517578,4.4,7.01,1903.58,121.9,62.231,52.16,82.5308,173.57,142.35,118.86
2020-01-29,9316.6298828125,175.0503387451172,4.19,6.85,1870.0,118.76,63.514,47.7,82.74,169.16,140.71,120.27
2020-01-30,9508.9931640625,184.6904754638672,4.0,7.14,1891.65,118.14,63.0024,48.83,84.2818,179.36,144.59,121.96
2020-01-31,9350.529296875,180.16017150878906,3.93,6.72,2009.17,115.27,59.7277,48.0,79.6155,174.17,142.51,119.2
2020-02-03,9293.521484375,189.8650665283203,3.98,6.57,2020.8,115.76,60.4807,48.43,80.469,177.81,144.72,120.28
2020-02-04,9180.962890625,189.25059509277344,4.08,6.89,2110.09,119.7,61.9299,50.98,80.4678,185.79,149.25,122.81
2020-02-05,9613.423828125,204.23023986816406,4.31,7.0,2067.47,118.45,64.58,50.18,80.4617,182.1,144.92,120.28
2020-02-06,9729.8017578125,212.33908081054688,4.15,6.8,2063.16,121.76,65.2032,50.91,82.6356,187.9,147.5,125.63
2020-02-07,9795.943359375,222.72605895996094,3.86,6.55,2101.01,121.67,65.3928,50.32,83.0463,189.29,144.21,124.76
2020-02-10,9856.611328125,223.522705078125,4.04,7.03,2183.39,119.39,66.7321,54.16,83.6893,194.5,147.02,122.63
2020-02-11,10208.236328125,235.8511962890625,4.19,7.21,2244.2,120.7,70.1281,55.8,82.3038,185.06,142.37,120.72
2020-02-12,10326.0546875,265.4061279296875,4.22,7.08,2200.0,119.68,70.502,56.33,85.5,188.13,144.57,124.0
2020-02-13,10214.3798828125,268.0992431640625,4.26,7.0,2191.13,119.5,67.907,56.67,84.2869,186.68,143.8,123.91
2020-02-14,10312.1162109375,284.2174987792969,4.03,7.2,2236.41,118.84,72.6325,57.03,83.9223,193.39,146.14,124.21
2020-02-18,10141.99609375,281.944580078125,4.18,7.32,2194.59,123.41,77.6619,58.61,82.06,190.12,141.92,123.31
2020-02-19,9633.38671875,259.76397705078125,4.2,7.53,2235.56,122.78,80.758,61.3,81.791,192.69,141.4,125.58
2020-02-20,9608.4755859375,257.949462890625,4.17,7.93,2228.9,120.91,77.473,57.65,81.964,189.57,143.26,125.31
2020-02-21,9686.44140625,265.6006164550781,4.23,7.83,2149.93,122.96,74.0184,53.75,79.2518,185.65,145.01,121.11
2020-02-24,9650.1748046875,265.2164306640625,3.8,7.19,2093.57,119.0,70.31,50.05,75.839,177.29,134.44,120.8
2020-02-25,9341.705078125,247.81759643554688,3.73,6.64,2015.82,116.42,67.4702,47.59,75.02,170.78,129.1,109.7
2020-02-26,8820.5224609375,225.68026733398438,3.46,6.18,2034.68,116.8,68.6585,47.92,73.1843,177.44,127.24,110.0
2020-02-27,8784.494140625,226.75338745117188,3.55,6.27,1969.9,113.5,64.72,45.21,70.33,158.53,119.13,108.23
2020-02-28,8672.455078125,226.760498046875,3.7,6.42,1955.68,107.74,68.211,46.66,70.75,163.7,121.43,109.87
2020-03-02,8869.669921875,230.5697784423828,3.86,6.32,1989.19,119.51,70.5612,49.56,78.2399,173.97,123.55,114.24
2020-03-03,8787.7861328125,224.47962951660156,3.65,6.06,1953.69,113.11,66.8816,47.71,75.42,171.0,121.15,110.45
2020-03-04,8755.24609375,224.51797485351562,3.9,5.93,2024.18,117.11,71.2555,52.31,79.399,173.17,122.41,119.0
2020-03-05,9078.7626953125,229.2681884765625,4.15,5.13,1971.85,121.03,71.6895,48.85,76.07,172.7,116.94,117.41
2020-03-06,9122.5458984375,243.52529907226562,3.95,4.59,1917.27,118.48,68.55,48.71,73.0755,162.39,117.43,115.31
2020-03-09,7923.64453125,201.986328125,3.8,3.85,1863.59,117.66,63.02,43.88,68.5056,156.8,109.29,103.09
2020-03-10,7909.7294921875,200.76724243164062,4.23,4.2,1971.96,122.03,66.92,46.76,73.053,163.73,115.83,111.7
2020-03-11,7911.43017578125,194.8685302734375,4.22,3.81,1871.71,117.28,63.5451,46.8,69.1811,156.44,109.98,108.9
2020-03-12,4970.7880859375,112.34712219238281,4.06,3.0,1681.58,106.83,54.1326,39.22,64.2535,140.97,92.24,96.99
2020-03-13,5563.70703125,133.20181274414062,4.68,3.33,1795.0,119.6,61.37,44.0,70.7827,160.71,104.17,112.57
2020-03-16,5014.47998046875,110.60587310791016,4.5,2.7,1768.75,109.07,51.3,40.08,63.0206,137.71,99.03,95.51
2020-03-17,5225.62939453125,113.9427490234375,4.24,2.57,1877.41,120.37,56.6524,43.3,65.865,152.25,96.94,100.7
2020-03-18,5238.4384765625,114.84226989746094,3.94,2.48,1847.0,128.24,51.155,40.65,62.7685,142.4,90.6,94.96
2020-03-19,6191.19287109375,136.59385681152344,4.34,3.4,1884.14,122.11,54.3241,39.99,62.398,143.98,96.54,95.14
2020-03-20,6198.7783203125,132.73716735839844,3.91,3.26,1898.25,114.71,53.5006,40.11,58.82,138.46,88.26,87.79
2020-03-23,6416.31494140625,134.91160583496094,3.83,3.28,1939.26,119.65,54.0271,42.11,57.2186,142.3,86.87,86.36
2020-03-24,6734.8037109375,138.76144409179688,4.25,3.63,1982.6,120.07,63.342,46.93,63.57,152.94,99.59,100.68
2020-03-25,6681.06298828125,136.19589233398438,4.24,3.61,1946.66,110.2,64.158,45.44,61.5,153.23,104.55,98.17
2020-03-26,6716.4404296875,138.36155700683594,4.48,3.7,2003.92,115.06,64.9,49.5,66.21,161.61,108.1,102.63
2020-03-27,6469.79833984375,133.9379425048828,4.24,3.8,1921.6,112.4,65.0471,48.41,63.982,150.5,100.8,96.65
2020-03-30,6438.64453125,133.59356689453125,3.66,3.07,2012.59,119.85,68.8615,48.47,65.354,164.86,102.4,97.24
2020-03-31,6606.7763671875,135.63455200195312,3.5,3.19,1994.22,117.68,66.9,47.6,66.1259,161.25,100.7,98.0
2020-04-01,6793.62451171875,142.02914428710938,3.25,2.69,1929.6,118.38,62.2192,45.23,61.2372,157.73,99.63,92.74
2020-04-02,6733.38720703125,142.09130859375,2.89,2.32,1978.55,122.16,65.455,45.44,64.0179,162.39,100.8,95.1
2020-04-03,6867.52734375,145.21939086914062,2.8,2.27,1997.28,123.51,62.4987,43.06,62.8529,156.32,94.21,95.36
2020-04-06,7176.41455078125,165.10194396972656,3.2,2.93,2095.56,131.49,67.8,48.18,66.6352,167.96,104.25,102.86
2020-04-07,7334.0986328125,172.64173889160156,3.29,3.29,2032.4,125.72,64.916,49.42,64.9022,164.4,103.66,102.04
2020-04-08,7302.08935546875,170.80714416503906,3.48,3.3,2096.0,122.7,68.8586,50.47,67.9756,167.31,105.25,106.01
2020-04-09,6865.4931640625,158.41244506835938,3.96,2.7,2115.37,123.7,68.3644,50.04,69.3555,168.43,108.6,107.52
2020-04-13,6842.427734375,157.5963897705078,4.89,2.12,2196.96,127.7,69.0971,51.77,70.2475,171.41,106.9,107.66
2020-04-14,6642.10986328125,153.28689575195312,6.09,2.25,2334.37,132.0,72.15,55.06,73.0456,182.0,108.43,111.353
2020-04-15,7116.80419921875,172.15737915039062,5.38,2.43,2374.25,133.06,73.42,56.78,71.534,179.65,108.36,109.19
2020-04-17,7257.6650390625,186.91400146484375,4.97,3.3,2441.0,138.25,74.76,59.1,72.4,184.4,110.91,112.36
2020-04-20,6880.3232421875,172.73770141601562,5.78,3.25,2511.11,133.35,73.5379,58.75,70.8914,176.16,103.95,113.7
2020-04-21,7117.20751953125,182.59957885742188,4.83,3.33,2439.45,130.47,68.352,55.32,68.9676,173.49,104.75,111.61
2020-04-22,7429.724609375,185.02867126464844,5.1,3.29,2463.57,135.57,73.7784,58.26,69.671,179.59,104.64,115.69
2020-04-23,7550.90087890625,189.2369384765625,4.8,3.11,2498.49,132.44,72.7061,57.2,69.6041,177.58,102.0,119.19
2020-04-24,7569.93603515625,195.5153045654297,4.92,3.12,2432.06,134.45,72.6604,58.01,73.2584,176.35,105.52,120.22
2020-04-27,7807.05859375,198.41539001464844,6.11,3.45,2418.0,131.2,76.95,56.75,73.6523,182.6,110.61,123.44
2020-04-28,8801.0380859375,216.96823120117188,5.77,4.22,2397.48,133.0,73.39,56.8,72.315,174.51,107.82,117.49
2020-04-29,8658.5537109375,207.60205078125,6.29,5.29,2465.4,125.1,74.621,53.82,74.8387,181.96,113.62,126.84
2020-04-30,8864.7666015625,214.21910095214844,6.01,5.11,2551.0,122.85,76.42,52.91,75.76,181.8,108.66,126.0
2020-05-01,8988.5966796875,215.32537841796875,6.29,4.74,2323.47,125.89,73.503,51.53,74.7192,177.75,107.6,126.35
2020-05-04,9003.0703125,206.77439880371094,5.52,4.3,2369.34,126.7,75.7049,53.78,76.84,185.76,104.64,124.59
2020-05-05,9268.76171875,204.0557861328125,5.61,3.92,2410.5,125.83,73.829,52.88,74.59,183.78,105.08,130.39
2020-05-06,9951.5185546875,212.28941345214844,4.98,4.1,2388.72,125.6,74.9676,53.07,75.6041,186.22,105.47,131.52
2020-05-07,9842.666015625,212.9915771484375,5.09,4.16,2478.28,127.42,77.8526,54.03,76.761,190.0,110.05,147.41
2020-05-08,9593.896484375,211.60012817382812,5.07,4.3,2388.24,123.04,81.221,55.48,80.846,189.29,109.74,147.73
2020-05-11,8804.4775390625,189.3125,4.94,5.58,2436.0,125.69,81.372,57.57,79.5754,188.99,107.81,150.79
2020-05-12,9269.9873046875,199.1932830810547,4.65,5.21,2410.07,124.9,80.743,56.03,78.0089,190.66,109.27,143.25
2020-05-13,9733.7216796875,202.9490966796875,4.26,4.8,2450.14,124.13,80.8,53.47,77.5834,180.47,104.07,145.89
2020-05-14,9328.197265625,195.62266540527344,4.26,4.61,2507.21,128.68,82.652,54.96,78.837,182.08,108.86,146.77
2020-05-15,9377.013671875,200.6771240234375,4.25,4.61,2475.36,132.04,87.4418,55.4,78.2376,187.02,109.62,147.33
2020-05-18,9729.0380859375,213.45111083984375,4.74,4.84,2481.15,128.93,90.3543,55.87,82.05,193.26,121.8,149.05
2020-05-19,9522.9814453125,210.09674072265625,4.54,4.73,2570.36,125.28,88.56,57.02,80.843,192.73,118.69,150.59
2020-05-20,9081.76171875,199.88360595703125,4.63,4.67,2531.37,127.03,91.0,58.01,82.1861,192.14,123.75,156.93
2020-05-21,9182.5771484375,207.169189453125,4.45,4.69,2544.35,127.7,88.4745,55.56,82.0843,190.07,121.11,152.29
2020-05-22,9209.287109375,208.69439697265625,4.28,4.66,2496.97,125.41,94.083,55.82,81.771,191.56,119.39,154.35
2020-05-26,9181.017578125,208.86343383789062,4.6,5.26,2527.51,125.6,89.4587,53.45,80.6825,183.22,125.36,149.0
2020-05-27,9525.7509765625,219.84042358398438,4.77,5.7,2495.41,126.84,87.8378,53.58,82.7226,184.52,124.12,148.12
2020-05-28,9439.1240234375,220.6751251220703,4.47,5.13,2470.2,124.0,89.06,52.69,79.7917,188.8,121.72,150.37
2020-05-29,9700.4140625,242.34559631347656,4.12,5.25,2536.7,125.82,92.962,56.0,82.408,184.05,118.4,159.22
2020-06-01,9529.8037109375,237.21905517578125,4.22,5.57,2534.4,126.74,90.1658,55.9,82.2359,186.3,123.59,155.36
2020-06-02,9656.7177734375,244.1793212890625,4.23,5.62,2532.61,129.81,88.6082,54.62,81.043,192.62,119.1,159.67
2020-06-03,9800.63671875,244.4263916015625,4.58,5.67,2601.6,123.93,91.0,54.59,84.67,185.81,122.96,161.12
2020-06-04,9665.533203125,241.22198486328125,4.52,5.4,2528.7,126.6,91.75,53.48,83.55,188.02,125.41,155.8
2020-06-05,9653.6796875,241.9313201904297,4.32,6.19,2533.0,123.07,92.6,55.0,85.301,194.6,127.26,160.0
2020-06-08,9795.7001953125,244.9114532470703,5.06,6.73,2556.7,127.1,91.21,53.46,86.854,190.23,129.6,161.85
2020-06-09,9870.0947265625,247.4449462890625,5.03,6.22,2636.28,122.65,91.95,57.12,86.6135,190.3,128.08,162.48
2020-06-10,9321.78125,231.70266723632812,5.3,6.52,2713.65,126.56,93.8005,59.08,88.29,200.44,127.97,164.02
2020-06-11,9480.84375,237.4932098388672,4.55,5.39,2564.63,123.99,90.4656,52.87,86.385,188.24,117.49,154.8
2020-06-12,9475.27734375,238.90884399414062,4.79,6.15,2599.47,121.51,92.275,53.9,86.5,189.16,118.67,158.09
2020-06-15,9538.0244140625,234.41616821289062,4.87,5.9,2678.98,120.27,94.4633,55.04,87.0597,195.68,120.32,162.49
2020-06-16,9480.2548828125,233.0282745361328,4.72,5.61,2621.0,120.78,94.03,55.73,91.17,199.75,123.31,164.33
2020-06-17,9411.8408203125,232.10116577148438,4.79,5.49,2743.46,122.87,96.32,57.02,91.2105,203.21,121.62,166.29
2020-06-18,9288.0185546875,227.13829040527344,4.96,5.67,2730.85,119.36,96.75,54.62,92.2872,202.95,122.46,174.35
